ID,Closeness_Centrality,Essentiality
34942,0.4771975348686344,1
32441,0.47716658017644,1
35527,0.47716658017644,1
34944,0.4771356294999027,1
31456,0.4771356294999027,1
34212,0.477104682838241,1
34179,0.4770737401906738,0
35658,0.4770737401906738,1
32166,0.4770737401906738,0
36231,0.4770428015564202,0
33131,0.4770118669346994,1
36744,0.4770118669346994,1
31645,0.4770118669346994,0
31689,0.4769809363247309,1
32983,0.4769190871369295,0
32678,0.4768881685575364,1
34156,0.4768881685575364,0
35591,0.4768881685575364,0
31208,0.4768881685575364,1
35686,0.4768881685575364,0
35957,0.4768881685575364,1
36137,0.4768572539867756,0
36389,0.4768572539867756,0
33628,0.4768263434238672,0
36622,0.4767954368680321,1
32836,0.4767954368680321,1
35635,0.4767954368680321,0
32450,0.4767645343184911,1
34744,0.4767645343184911,0
32026,0.4767336357744653,1
35156,0.4767336357744653,0
33629,0.4767027412351759,0
36678,0.4766718506998444,0
31710,0.4766718506998444,0
35223,0.4766718506998444,1
36079,0.4765792031098153,0
36837,0.4765483285825343,0
31349,0.4765483285825343,1
36840,0.4765174580553216,1
32266,0.4765174580553216,1
35829,0.4764557289979921,1
32115,0.4764557289979921,1
34535,0.4764557289979921,0
35861,0.4764248704663212,1
36551,0.4763940159316106,1
33965,0.4763323188499644,1
31793,0.4763323188499644,1
33831,0.4762706377468436,0
35766,0.4762398031852907,0
32522,0.4762398031852907,0
32867,0.4762398031852907,1
32503,0.4762089726160419,0
32949,0.4762089726160419,1
35569,0.4761781460383221,0
36668,0.4761473234513561,0
33652,0.4761473234513561,1
31330,0.4761473234513561,0
34658,0.4761473234513561,0
33825,0.476085690246586,1
31041,0.476085690246586,0
32620,0.476085690246586,1
33575,0.4760548796272327,0
36697,0.4760240729955348,1
32827,0.4759932703507182,0
35288,0.4759932703507182,1
34958,0.4759932703507182,1
31032,0.4759932703507182,1
34161,0.475962471692009,0
31148,0.475962471692009,0
33424,0.4759316770186335,1
33794,0.4759316770186335,0
30926,0.4759008863298182,0
36155,0.4759008863298182,0
33242,0.4759008863298182,0
33172,0.4758700996247897,0
35733,0.4758700996247897,0
33992,0.4758700996247897,1
35818,0.4758393169027751,1
31901,0.4758393169027751,1
36251,0.4757777634046957,0
34079,0.4757469926270857,0
35594,0.4757469926270857,1
34226,0.4757469926270857,0
33153,0.4757162258293992,1
36220,0.475654704170708,0
34605,0.475654704170708,1
31278,0.475654704170708,1
35268,0.4756239493081598,1
36052,0.4755624515128006,0
33492,0.4755317085784472,0
34464,0.4755317085784472,0
33873,0.4755009696186166,0
35146,0.4755009696186166,1
36393,0.4755009696186166,0
33483,0.4754702346325383,0
33647,0.4754702346325383,1
33763,0.4754702346325383,1
31339,0.4754395036194416,0
32182,0.4754087765785562,0
33776,0.4753473344103393,1
31594,0.4753473344103393,0
36061,0.4753473344103393,0
36097,0.4753473344103393,0
36087,0.475316619281468,1
33748,0.475285908121729,1
34984,0.4752552009303528,0
35383,0.4752552009303528,0
35322,0.4752244977065702,1
32258,0.4752244977065702,1
32794,0.4751937984496124,1
31697,0.4751937984496124,1
36723,0.4751937984496124,0
33502,0.4751631031587107,0
35305,0.4751324118330965,1
36817,0.4751017244720015,0
34699,0.4751017244720015,0
31266,0.4750710410746577,0
36855,0.475040361640297,0
35394,0.475040361640297,0
35541,0.4750096861681518,0
36395,0.4750096861681518,0
31509,0.4750096861681518,0
31128,0.4750096861681518,0
34541,0.4750096861681518,0
31217,0.4749790146574546,1
32456,0.4749790146574546,1
34468,0.4749790146574546,0
32498,0.474948347107438,0
32368,0.474948347107438,0
34462,0.4749176835173349,1
33569,0.4748870238863783,1
32208,0.4748563682138015,0
31139,0.4748563682138015,1
31336,0.4748257164988381,0
35205,0.4748257164988381,1
34957,0.4748257164988381,0
34612,0.4746725172614054,1
32051,0.4746725172614054,1
33212,0.4746418892760356,0
36740,0.4746112652429189,1
31298,0.4746112652429189,0
32879,0.4745806451612903,0
31114,0.4745806451612903,0
32962,0.4745806451612903,0
31790,0.4745806451612903,0
35800,0.4745500290303851,1
34139,0.4745500290303851,0
35599,0.4745500290303851,1
31706,0.4745194168494387,0
36544,0.4745194168494387,0
34628,0.4744888086176869,1
32820,0.4744888086176869,0
31012,0.4744888086176869,0
33026,0.4744888086176869,0
32143,0.4744888086176869,1
33585,0.4744582043343653,0
33376,0.4744276039987101,1
31499,0.4743970076099574,1
36288,0.4743664151673438,1
34640,0.4743664151673438,1
34489,0.4743358266701057,0
32144,0.4743052421174801,1
33807,0.474274661508704,0
31633,0.474274661508704,0
36803,0.4742440848430146,0
35407,0.4741829433378456,1
36361,0.4741218175958749,0
31362,0.4741218175958749,0
32671,0.474091260634184,0
36462,0.474091260634184,0
35000,0.4740607076110072,1
34057,0.4740607076110072,0
32027,0.4740607076110072,1
36391,0.4740301585255831,0
31602,0.4739996133771506,1
35713,0.4739996133771506,1
35329,0.4739690721649484,0
34058,0.4739690721649484,0
33139,0.4739690721649484,1
31419,0.4739385348882159,0
32656,0.4739080015461925,1
31959,0.4739080015461925,1
35742,0.4739080015461925,0
33656,0.4738774721381176,0
32750,0.4738774721381176,0
36915,0.4738469466632311,0
34579,0.4738469466632311,0
36987,0.4738469466632311,0
34594,0.4738469466632311,0
32648,0.4738469466632311,1
33431,0.4738164251207729,1
33621,0.4738164251207729,0
34268,0.4738164251207729,1
32995,0.4737859075099832,1
36674,0.4737859075099832,1
34162,0.4737553938301024,0
32040,0.4737553938301024,1
31527,0.4737248840803709,1
35380,0.4737248840803709,0
34718,0.4736943782600296,1
31400,0.4736333784044814,0
32972,0.4736333784044814,0
35474,0.4736028843677569,0
36143,0.4736028843677569,0
32855,0.4736028843677569,0
33124,0.4735723942573875,0
33193,0.4735419080726149,0
36011,0.4735419080726149,0
36712,0.4735419080726149,0
35770,0.473511425812681,0
35845,0.473480947476828,0
34483,0.473480947476828,0
36351,0.4734504730642981,0
36023,0.4734200025743338,1
35251,0.4734200025743338,1
35064,0.4734200025743338,1
31187,0.4734200025743338,0
31630,0.473389536006178,0
36863,0.473389536006178,0
36129,0.4733590733590733,0
35136,0.4733590733590733,0
32918,0.4733590733590733,0
36131,0.4733590733590733,0
36729,0.4733590733590733,1
33158,0.473328614632263,1
36439,0.473328614632263,0
32549,0.473328614632263,1
32209,0.473328614632263,0
32712,0.4732981598249903,1
36601,0.4732677089364987,0
31065,0.4732372619660319,1
36273,0.4732068189128337,1
36088,0.4732068189128337,1
32017,0.4732068189128337,0
31108,0.4731763797761482,1
33235,0.4731459445552196,1
35445,0.4731155132492925,0
31198,0.4730850858576114,0
31946,0.4730850858576114,0
36451,0.4730546623794212,0
32536,0.4730546623794212,0
35951,0.4730242428139669,0
36853,0.4730242428139669,0
36766,0.4730242428139669,0
36498,0.4729938271604938,0
32047,0.4729938271604938,1
36014,0.4729938271604938,1
36562,0.4729634154182472,0
32172,0.4729330075864729,0
33127,0.4729026036644166,0
31153,0.4729026036644166,1
33186,0.4729026036644166,1
35615,0.4729026036644166,1
36363,0.4729026036644166,0
36745,0.4728722036513242,1
34080,0.4728418075464421,0
31462,0.4728418075464421,0
35691,0.4728418075464421,0
32443,0.4728418075464421,0
34334,0.4728114153490166,0
33063,0.4728114153490166,0
32137,0.4727810270582942,1
34697,0.4727810270582942,0
31801,0.4727810270582942,1
31658,0.4727506426735218,0
36341,0.4727506426735218,1
34531,0.4727506426735218,0
36455,0.4727202621939464,1
31839,0.4727202621939464,1
31141,0.4727202621939464,1
33762,0.4726595129473752,1
32291,0.4726595129473752,1
31269,0.4726595129473752,0
35712,0.4726595129473752,1
34625,0.4726595129473752,1
35391,0.4726291441788743,1
32700,0.4726291441788743,0
35543,0.4726291441788743,0
34225,0.4725987793125602,0
33419,0.4725684183476808,0
31166,0.4725380612834843,0
33978,0.4725077081192189,0
36166,0.4725077081192189,1
34399,0.4724773588541332,1
32733,0.4724470134874759,0
35003,0.4724166720184959,1
33666,0.4724166720184959,1
31963,0.4724166720184959,0
32647,0.4724166720184959,0
32864,0.4723863344464423,0
33983,0.4723863344464423,1
37085,0.4723560007705644,0
36419,0.4723560007705644,0
34352,0.4723256709901117,0
30967,0.4723256709901117,1
31595,0.4722953451043338,0
33316,0.4722953451043338,1
31327,0.4722347050138024,0
32650,0.4722043908075491,0
34930,0.4721740804929713,1
35216,0.4721740804929713,1
36195,0.4721740804929713,0
36022,0.4721740804929713,0
32227,0.4721437740693196,0
33110,0.4721437740693196,1
33633,0.4721134715358449,1
36785,0.4721134715358449,0
33328,0.4720831728917982,0
35823,0.4720831728917982,1
31506,0.4720528781364307,0
36214,0.4720528781364307,0
35609,0.4720528781364307,0
36159,0.4720528781364307,0
33582,0.4720225872689938,0
36287,0.4720225872689938,0
33079,0.4720225872689938,0
35276,0.4719923002887392,0
35207,0.4719620171949185,0
31270,0.4719620171949185,0
32699,0.4719317379867838,1
36133,0.4719317379867838,0
34520,0.4719317379867838,0
36599,0.4719317379867838,0
34378,0.4719317379867838,0
32547,0.4719317379867838,0
35069,0.4719317379867838,0
34863,0.4719014626635874,0
32103,0.4719014626635874,0
36161,0.4719014626635874,1
31557,0.4718711912245814,1
31214,0.4718409236690186,0
33445,0.4718106599961516,0
34687,0.4717198922662562,0
35621,0.4717198922662562,0
35102,0.471689644116704,1
32763,0.4716593998461144,0
31323,0.4716593998461144,0
32127,0.4716593998461144,0
36499,0.4716593998461144,0
35051,0.4716593998461144,1
33346,0.4716291594537411,1
34500,0.4715989229388383,1
32832,0.4715989229388383,0
33327,0.4715989229388383,0
31172,0.4715989229388383,0
32280,0.4715989229388383,1
31159,0.4715686903006603,0
31046,0.4715686903006603,0
35665,0.4715384615384615,1
34839,0.4715384615384615,0
34842,0.4715082366514967,1
34692,0.4715082366514967,0
34078,0.4715082366514967,0
35739,0.4715082366514967,0
35255,0.4715082366514967,1
35200,0.4714780156390206,1
34076,0.4714477985002884,0
34858,0.4714477985002884,0
35822,0.4714477985002884,0
35038,0.4714175852345552,1
34743,0.4714175852345552,0
32464,0.4713873758410766,1
36897,0.471357170319108,1
35245,0.471357170319108,1
31123,0.471357170319108,0
34473,0.4713269686679054,1
33268,0.4713269686679054,0
35361,0.4713269686679054,0
32432,0.4713269686679054,1
31369,0.4713269686679054,0
36101,0.4712665769748222,0
33386,0.4712665769748222,1
32100,0.4712363869314542,1
36717,0.4711760184473482,0
31995,0.4711156654284616,1
33753,0.4710854947166186,0
36910,0.4710854947166186,1
32071,0.4710854947166186,1
31404,0.4710854947166186,0
34023,0.4710854947166186,0
33808,0.4710854947166186,0
32059,0.4710553278688524,0
35379,0.4710553278688524,0
33176,0.4710553278688524,1
33301,0.4710553278688524,0
32559,0.470964850502593,0
34477,0.470964850502593,0
31918,0.470964850502593,1
31661,0.4709346991037131,0
34018,0.4709045515652006,0
31913,0.4709045515652006,1
32873,0.4708744078863142,0
32067,0.4708744078863142,0
33418,0.4708442680663124,0
36554,0.4708442680663124,0
35877,0.4708442680663124,0
34430,0.4708141321044546,0
32064,0.4708141321044546,1
33619,0.4708141321044546,0
33496,0.4708141321044546,1
33147,0.470784,1
34444,0.470784,0
